968,Visenze,"Sales, BD and Partnerships, Product, Exec Team",Singapore
969,Vrbo (HomeAway) ― Expedia Group,Design,Singapore
970,Wassa,"Sales, BD and Partnerships, HR, People, Talent",Singapore
971,Wecash ,"BD and Partnerships, Product, Ops, HR, People, Talent",Singapore
972,WeLab Virtual Bank,"Sales, BD and Partnerships, Product, Finance, Ops",Singapore
973,WorkFusion,"Sales, BD and Partnerships, Exec Team",Singapore
974,WorkFusion,"Sales, Engineering, Product, Data and Analytics, Design",Singapore
975,Wowoo Exchange Singapore,"Product, Ops",Singapore
976,www.lightful.com,"BD and Partnerships, Product, Ops, Design",Singapore
977,X0PA Ai,"Marketing, Sales, BD and Partnerships, Exec Team, HR, People, Talent",Singapore
978,Xen Technologies,Engineering,Singapore
979,XSEED Education Private Limited,"BD and Partnerships, Accounting, Finance, Ops",Singapore
980,XXII GROUP,Product,Singapore
981,Zeemart,Design,Singapore
982,Zeemart,"Sales, BD and Partnerships",Singapore
983,Zeemart Pte Ltd,Ops,Singapore
984,ZEN eServices Pte Ltd,"Sales, BD and Partnerships, Ops",Singapore
985,ZEN Rooms,Data and Analytics,Singapore
986,Zenyum,"Marketing, Product, Design",Singapore
987,Zilingo,"BD and Partnerships, Ops",Singapore
988,Zilingo,"Exec Team, HR, People, Talent",Singapore
989,Zilingo,"HR, People, Talent",Singapore
990,Zilingo,"HR, People, Talent",Singapore
991,Zilingo,Marketing,Singapore
992,Zilingo,Marketing,Singapore
993,Zilingo,"Marketing, Exec Team",Singapore
994,Zilingo,"Marketing, Product, Ops, Data and Analytics",Singapore
995,Zilingo,"Marketing, Sales, BD and Partnerships, Ops",Singapore
996,Zilingo,Ops,Singapore
997,Zilingo,"Product, Data and Analytics",Singapore
998,Zilingo,"Sales, BD and Partnerships, Product, Ops, Exec Team",Singapore
999,Zilingo,"Sales, Product, Exec Team",Singapore
1000,Zimplistic,Marketing,Singapore
1001,Zurich Insurance Group,"Sales, BD and Partnerships, Product, Finance, Data and Analytics",Singapore
1002,Zuzu Hospitality,"BD and Partnerships, Product, Ops, Data and Analytics",Singapore
1003,Zuzu Hospitality,Marketing,Singapore
1004,Zuzu Hospitality,"Sales, BD and Partnerships, Product",Singapore
1005,Autobnb,"Marketing, Sales, BD and Partnerships, Accounting, Ops",South Korea
1006,Fundsfy,"BD and Partnerships, Product, Ops, Exec Team",Spain
1007,Xen Technologies,Engineering,Spain
1008,Ascend Group,Product,Thailand
1009,Bespokify,"Marketing, BD and Partnerships, Ops, Exec Team",Thailand
1010,Clinch Labs,"Marketing, Engineering, Product, Data and Analytics",Thailand
1011,Dahmakan,"Marketing, BD and Partnerships, Exec Team",Thailand
1012,Enapter,Marketing,Thailand
1013,"HMD Global, New chapter of Nokia Android smartphone","Marketing, Sales, BD and Partnerships",Thailand
1014,HOOQ,BD and Partnerships,Thailand
1015,HOOQ,Content,Thailand
1016,HOOQ,Content,Thailand
1017,HOOQ,Content,Thailand
1018,HOOQ,Ops,Thailand
1019,"Inception Technology Co., Ltd.","Marketing, Finance, Data and Analytics, Exec Team",Thailand
1020,IWF ,"BD and Partnerships, Exec Team",Thailand
1021,Lendela,"Marketing, Sales, BD and Partnerships, Accounting, Finance, Ops, Data and Analytics, Exec Team, HR, People, Talent",Thailand
1022,LightBlue Environmental Consulting,"BD and Partnerships, Engineering, Product, Ops, Data and Analytics, HR, People, Talent",Thailand
1023,M17 Services,"Engineering, Product, Design",Thailand
1024,M17 Services,"Marketing, BD and Partnerships",Thailand
1025,Minor International,"BD and Partnerships, Product, Finance, Ops, Data and Analytics",Thailand
1026,OYO,"Marketing, Sales, BD and Partnerships, Ops, Exec Team",Thailand
1027,OYO,"Marketing, Sales, BD and Partnerships, Ops, HR, People, Talent",Thailand
1028,OYO,"Marketing, Sales, BD and Partnerships, Product, Finance, Data and Analytics",Thailand
1029,OYO,"Sales, BD and Partnerships, Finance, Exec Team",Thailand
1030,Power Mining,"Marketing, Product, Data and Analytics",Thailand
1031,William Russell,"Sales, BD and Partnerships, Exec Team",Thailand
1032,Xplor ,"Engineering, Product",Thailand
1033,PwC Dubai,"BD and Partnerships, Ops, Data and Analytics, Exec Team",United Arab Emirates
1034,United Channels,"BD and Partnerships, Engineering, Product, Ops",United Arab Emirates
1035,shareVentures ,"Marketing, BD and Partnerships",United Arab Emirates 
1036,Bango,"Marketing, Sales, BD and Partnerships, Product, Data and Analytics, Exec Team",United Kingdom
1037,Fyde Inc,"Marketing, Product",United Kingdom
1038,HeyBryan (Prev. Sony PlayStation),"Marketing, Product, Ops, Design",United Kingdom
1039,The Light Agency,"Marketing, HR, People, Talent, Design",United Kingdom
1040,WISSCOM AEROSPACE LIMITED,"Product, Data and Analytics",United Kingdom
1041,C3.ai,"BD and Partnerships, Product",United States
1042,Polarr,"Product, Design",United States
1043,Tech Mahindra Limited,Engineering,United States
1044,Zilingo,Marketing,United States
1045,Akamai Technologies,"Engineering, Exec Team",USA
1046,Brightline Interactive,"Marketing, Sales, BD and Partnerships, Exec Team",USA
1047,Genospace,Design,USA
1048,Populus Financial Group,"Engineering, Product, Ops, Data and Analytics, Exec Team",USA
1049,Tata Communications Limited,BD and Partnerships,USA
1050,GOTOUZBEKISTAN,"Marketing, Sales, Product",Uzbekistan
1051,Diamond Star Consulting Joint Stock Co,"Marketing, BD and Partnerships, Product, Ops",Vietnam
1052,MSC CRUISE LINE,"Marketing, Sales",Vietnam
1053,vsource.io,Product,Vietnam
